"Notes","County","County Code","Sex","Sex Code","Year","Year Code","Cause of death","Cause of death Code","Place of Death","Place of Death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"St. Louis city, MO","29510","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Douglas County, NE","31055","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Douglas County, NE","31055","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Douglas County, NE","31055","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Medical Facility - Inpatient","1",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Medical Facility - Outpatient or ER","2",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",64,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, NH","33011","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, NH","33011","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, NH","33011","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Merrimack County, NH","33013","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockingham County, NH","33015","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockingham County, NH","33015","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Strafford County, NH","33017","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
